D1y,Hour,Minute,v1r1(t-4),v1r2(t-4),v1r3(t-4),v1r4(t-4),v1r5(t-4),v1r1(t-3),v1r2(t-3),v1r3(t-3),v1r4(t-3),v1r5(t-3),v1r1(t-2),v1r2(t-2),v1r3(t-2),v1r4(t-2),v1r5(t-2),v1r1(t-1),v1r2(t-1),v1r3(t-1),v1r4(t-1),v1r5(t-1),v1r1(t),v1r2(t),v1r3(t),v1r4(t),v1r5(t),target
6,0,45,65,67,60,62,66,68,68,60,63,64,72,70,57,65,67,70,69,58,65,65,70,68,62,63,65,2
6,1,0,68,68,60,63,64,72,70,57,65,67,70,69,58,65,65,70,68,62,63,65,70,66,66,60,61,1
6,1,15,72,70,57,65,67,70,69,58,65,65,70,68,62,63,65,70,66,66,60,61,71,67,57,63,62,1
6,1,30,70,69,58,65,65,70,68,62,63,65,70,66,66,60,61,71,67,57,63,62,69,68,60,65,68,1
6,1,45,70,68,62,63,65,70,66,66,60,61,71,67,57,63,62,69,68,60,65,68,67,67,59,69,70,1
6,2,0,70,66,66,60,61,71,67,57,63,62,69,68,60,65,68,67,67,59,69,70,68,69,57,67,67,1
6,2,15,71,67,57,63,62,69,68,60,65,68,67,67,59,69,70,68,69,57,67,67,66,65,59,65,65,1
6,2,30,69,68,60,65,68,67,67,59,69,70,68,69,57,67,67,66,65,59,65,65,69,66,36,66,67,2
6,2,45,67,67,59,69,70,68,69,57,67,67,66,65,59,65,65,69,66,36,66,67,73,68,63,71,65,1
6,3,0,68,69,57,67,67,66,65,59,65,65,69,66,36,66,67,73,68,63,71,65,71,72,56,67,64,1
6,3,15,66,65,59,65,65,69,66,36,66,67,73,68,63,71,65,71,72,56,67,64,67,69,52,68,67,2
6,3,30,69,66,36,66,67,73,68,63,71,65,71,72,56,67,64,67,69,52,68,67,68,71,55,70,69,2
6,3,45,73,68,63,71,65,71,72,56,67,64,67,69,52,68,67,68,71,55,70,69,71,72,40,65,56,1
6,4,0,71,72,56,67,64,67,69,52,68,67,68,71,55,70,69,71,72,40,65,56,67,71,25,70,64,2
6,4,15,67,69,52,68,67,68,71,55,70,69,71,72,40,65,56,67,71,25,70,64,72,67,0,70,65,3
6,4,30,68,71,55,70,69,71,72,40,65,56,67,71,25,70,64,72,67,0,70,65,66,65,55,60,64,2
6,4,45,71,72,40,65,56,67,71,25,70,64,72,67,0,70,65,66,65,55,60,64,70,67,57,68,37,1
6,5,0,67,71,25,70,64,72,67,0,70,65,66,65,55,60,64,70,67,57,68,37,74,71,14,74,58,1
6,5,15,72,67,0,70,65,66,65,55,60,64,70,67,57,68,37,74,71,14,74,58,70,66,44,68,69,2
6,5,30,66,65,55,60,64,70,67,57,68,37,74,71,14,74,58,70,66,44,68,69,69,65,59,66,66,1
6,5,45,70,67,57,68,37,74,71,14,74,58,70,66,44,68,69,69,65,59,66,66,68,70,13,62,60,3
6,6,0,74,71,14,74,58,70,66,44,68,69,69,65,59,66,66,68,70,13,62,60,69,68,51,65,66,1
6,6,15,70,66,44,68,69,69,65,59,66,66,68,70,13,62,60,69,68,51,65,66,67,67,57,67,43,1
6,6,30,69,65,59,66,66,68,70,13,62,60,69,68,51,65,66,67,67,57,67,43,71,64,58,66,66,1
6,6,45,68,70,13,62,60,69,68,51,65,66,67,67,57,67,43,71,64,58,66,66,70,66,58,66,69,1
6,7,0,69,68,51,65,66,67,67,57,67,43,71,64,58,66,66,70,66,58,66,69,67,67,61,67,65,1
6,7,15,67,67,57,67,43,71,64,58,66,66,70,66,58,66,69,67,67,61,67,65,70,67,65,67,67,1
6,7,30,71,64,58,66,66,70,66,58,66,69,67,67,61,67,65,70,67,65,67,67,71,69,24,67,66,1
6,7,45,70,66,58,66,69,67,67,61,67,65,70,67,65,67,67,71,69,24,67,66,70,69,68,69,67,1
6,8,0,67,67,61,67,65,70,67,65,67,67,71,69,24,67,66,70,69,68,69,67,69,71,68,66,68,1
6,8,15,70,67,65,67,67,71,69,24,67,66,70,69,68,69,67,69,71,68,66,68,69,67,53,65,66,1
6,8,30,71,69,24,67,66,70,69,68,69,67,69,71,68,66,68,69,67,53,65,66,69,69,59,65,65,1
6,8,45,70,69,68,69,67,69,71,68,66,68,69,67,53,65,66,69,69,59,65,65,70,68,63,68,65,1
6,9,0,69,71,68,66,68,69,67,53,65,66,69,69,59,65,65,70,68,63,68,65,71,68,58,65,67,1
6,9,15,69,67,53,65,66,69,69,59,65,65,70,68,63,68,65,71,68,58,65,67,69,67,57,66,65,2
6,9,30,69,69,59,65,65,70,68,63,68,65,71,68,58,65,67,69,67,57,66,65,71,68,58,66,65,2
6,9,45,70,68,63,68,65,71,68,58,65,67,69,67,57,66,65,71,68,58,66,65,71,66,61,66,62,1
6,10,0,71,68,58,65,67,69,67,57,66,65,71,68,58,66,65,71,66,61,66,62,70,65,58,64,63,2
6,10,15,69,67,57,66,65,71,68,58,66,65,71,66,61,66,62,70,65,58,64,63,71,67,57,65,65,2
6,10,30,71,68,58,66,65,71,66,61,66,62,70,65,58,64,63,71,67,57,65,65,70,64,55,64,63,2
6,10,45,71,66,61,66,62,70,65,58,64,63,71,67,57,65,65,70,64,55,64,63,69,65,56,64,64,2
6,11,0,70,65,58,64,63,71,67,57,65,65,70,64,55,64,63,69,65,56,64,64,68,66,59,64,62,2
6,11,15,71,67,57,65,65,70,64,55,64,63,69,65,56,64,64,68,66,59,64,62,68,65,55,64,61,2
6,11,30,70,64,55,64,63,69,65,56,64,64,68,66,59,64,62,68,65,55,64,61,70,65,52,62,62,2
6,11,45,69,65,56,64,64,68,66,59,64,62,68,65,55,64,61,70,65,52,62,62,68,63,54,60,61,2
6,12,0,68,66,59,64,62,68,65,55,64,61,70,65,52,62,62,68,63,54,60,61,67,63,59,61,61,2
6,12,15,68,65,55,64,61,70,65,52,62,62,68,63,54,60,61,67,63,59,61,61,68,66,54,61,62,2
6,12,30,70,65,52,62,62,68,63,54,60,61,67,63,59,61,61,68,66,54,61,62,68,63,55,62,59,2
6,12,45,68,63,54,60,61,67,63,59,61,61,68,66,54,61,62,68,63,55,62,59,67,62,53,60,60,2
6,13,0,67,63,59,61,61,68,66,54,61,62,68,63,55,62,59,67,62,53,60,60,62,62,53,61,60,2
6,13,15,68,66,54,61,62,68,63,55,62,59,67,62,53,60,60,62,62,53,61,60,67,63,57,63,62,2
6,13,30,68,63,55,62,59,67,62,53,60,60,62,62,53,61,60,67,63,57,63,62,65,64,57,61,61,2
6,13,45,67,62,53,60,60,62,62,53,61,60,67,63,57,63,62,65,64,57,61,61,65,63,53,60,61,2
6,14,0,62,62,53,61,60,67,63,57,63,62,65,64,57,61,61,65,63,53,60,61,66,63,53,56,60,2
6,14,15,67,63,57,63,62,65,64,57,61,61,65,63,53,60,61,66,63,53,56,60,65,64,54,61,61,2
6,14,30,65,64,57,61,61,65,63,53,60,61,66,63,53,56,60,65,64,54,61,61,68,64,51,65,60,2
6,14,45,65,63,53,60,61,66,63,53,56,60,65,64,54,61,61,68,64,51,65,60,67,62,55,63,61,2
6,15,0,66,63,53,56,60,65,64,54,61,61,68,64,51,65,60,67,62,55,63,61,67,64,58,63,62,1
6,15,15,65,64,54,61,61,68,64,51,65,60,67,62,55,63,61,67,64,58,63,62,69,66,56,64,64,2
6,15,30,68,64,51,65,60,67,62,55,63,61,67,64,58,63,62,69,66,56,64,64,68,64,58,64,65,1
6,15,45,67,62,55,63,61,67,64,58,63,62,69,66,56,64,64,68,64,58,64,65,68,65,60,63,64,2
6,16,0,67,64,58,63,62,69,66,56,64,64,68,64,58,64,65,68,65,60,63,64,69,68,61,62,68,2
6,16,15,69,66,56,64,64,68,64,58,64,65,68,65,60,63,64,69,68,61,62,68,69,65,55,62,61,1
6,16,30,68,64,58,64,65,68,65,60,63,64,69,68,61,62,68,69,65,55,62,61,68,65,55,64,64,2
6,16,45,68,65,60,63,64,69,68,61,62,68,69,65,55,62,61,68,65,55,64,64,67,66,56,64,65,2
6,17,0,69,68,61,62,68,69,65,55,62,61,68,65,55,64,64,67,66,56,64,65,70,68,59,64,64,2
6,17,15,69,65,55,62,61,68,65,55,64,64,67,66,56,64,65,70,68,59,64,64,68,64,54,60,60,2
6,17,30,68,65,55,64,64,67,66,56,64,65,70,68,59,64,64,68,64,54,60,60,69,67,56,65,62,2
6,17,45,67,66,56,64,65,70,68,59,64,64,68,64,54,60,60,69,67,56,65,62,67,66,61,65,63,2
6,18,0,70,68,59,64,64,68,64,54,60,60,69,67,56,65,62,67,66,61,65,63,67,65,58,64,63,2
6,18,15,68,64,54,60,60,69,67,56,65,62,67,66,61,65,63,67,65,58,64,63,66,63,52,63,62,2
6,18,30,69,67,56,65,62,67,66,61,65,63,67,65,58,64,63,66,63,52,63,62,67,64,54,62,61,2
6,18,45,67,66,61,65,63,67,65,58,64,63,66,63,52,63,62,67,64,54,62,61,66,63,53,63,62,2
6,19,0,67,65,58,64,63,66,63,52,63,62,67,64,54,62,61,66,63,53,63,62,66,64,52,64,62,2
6,19,15,66,63,52,63,62,67,64,54,62,61,66,63,53,63,62,66,64,52,64,62,68,65,53,64,64,2
6,19,30,67,64,54,62,61,66,63,53,63,62,66,64,52,64,62,68,65,53,64,64,67,64,56,61,62,2
6,19,45,66,63,53,63,62,66,64,52,64,62,68,65,53,64,64,67,64,56,61,62,66,64,56,63,60,2
6,20,0,66,64,52,64,62,68,65,53,64,64,67,64,56,61,62,66,64,56,63,60,67,64,55,62,61,2
6,20,15,68,65,53,64,64,67,64,56,61,62,66,64,56,63,60,67,64,55,62,61,67,64,54,63,62,2
6,20,30,67,64,56,61,62,66,64,56,63,60,67,64,55,62,61,67,64,54,63,62,66,65,56,64,62,2
6,20,45,66,64,56,63,60,67,64,55,62,61,67,64,54,63,62,66,65,56,64,62,64,63,56,64,62,2
6,21,0,67,64,55,62,61,67,64,54,63,62,66,65,56,64,62,64,63,56,64,62,67,63,56,64,62,2
6,21,15,67,64,54,63,62,66,65,56,64,62,64,63,56,64,62,67,63,56,64,62,68,65,59,64,64,2
6,21,30,66,65,56,64,62,64,63,56,64,62,67,63,56,64,62,68,65,59,64,64,68,65,60,63,63,2
6,21,45,64,63,56,64,62,67,63,56,64,62,68,65,59,64,64,68,65,60,63,63,68,64,58,61,62,2
6,22,0,67,63,56,64,62,68,65,59,64,64,68,65,60,63,63,68,64,58,61,62,68,65,57,62,61,2
6,22,15,68,65,59,64,64,68,65,60,63,63,68,64,58,61,62,68,65,57,62,61,67,65,55,61,59,1
6,22,30,68,65,60,63,63,68,64,58,61,62,68,65,57,62,61,67,65,55,61,59,67,65,57,63,60,1
6,22,45,68,64,58,61,62,68,65,57,62,61,67,65,55,61,59,67,65,57,63,60,67,65,55,66,66,2
6,23,0,68,65,57,62,61,67,65,55,61,59,67,65,57,63,60,67,65,55,66,66,69,67,59,66,65,1
6,23,15,67,65,55,61,59,67,65,57,63,60,67,65,55,66,66,69,67,59,66,65,68,68,53,66,63,2
6,23,30,67,65,57,63,60,67,65,55,66,66,69,67,59,66,65,68,68,53,66,63,70,67,57,66,65,1
6,23,45,67,65,55,66,66,69,67,59,66,65,68,68,53,66,63,70,67,57,66,65,69,69,60,65,63,2
0,0,0,69,67,59,66,65,68,68,53,66,63,70,67,57,66,65,69,69,60,65,63,71,69,36,66,66,1
0,0,15,68,68,53,66,63,70,67,57,66,65,69,69,60,65,63,71,69,36,66,66,72,67,62,66,64,1
0,0,30,70,67,57,66,65,69,69,60,65,63,71,69,36,66,66,72,67,62,66,64,72,69,62,69,66,1
0,0,45,69,69,60,65,63,71,69,36,66,66,72,67,62,66,64,72,69,62,69,66,70,69,60,74,70,1
0,1,0,71,69,36,66,66,72,67,62,66,64,72,69,62,69,66,70,69,60,74,70,69,67,44,67,66,1
0,1,15,72,67,62,66,64,72,69,62,69,66,70,69,60,74,70,69,67,44,67,66,70,67,25,68,65,2
0,1,30,72,69,62,69,66,70,69,60,74,70,69,67,44,67,66,70,67,25,68,65,68,67,58,70,71,2
0,1,45,70,69,60,74,70,69,67,44,67,66,70,67,25,68,65,68,67,58,70,71,68,68,62,61,59,2
0,2,0,69,67,44,67,66,70,67,25,68,65,68,67,58,70,71,68,68,62,61,59,69,71,66,61,60,1
0,2,15,70,67,25,68,65,68,67,58,70,71,68,68,62,61,59,69,71,66,61,60,66,68,53,64,64,2
0,2,30,68,67,58,70,71,68,68,62,61,59,69,71,66,61,60,66,68,53,64,64,74,71,15,71,74,2
0,2,45,68,68,62,61,59,69,71,66,61,60,66,68,53,64,64,74,71,15,71,74,65,64,10,58,54,2
0,3,0,69,71,66,61,60,66,68,53,64,64,74,71,15,71,74,65,64,10,58,54,68,66,44,50,49,2
0,3,15,66,68,53,64,64,74,71,15,71,74,65,64,10,58,54,68,66,44,50,49,66,64,40,53,50,2
0,3,30,74,71,15,71,74,65,64,10,58,54,68,66,44,50,49,66,64,40,53,50,57,59,0,55,52,2
0,3,45,65,64,10,58,54,68,66,44,50,49,66,64,40,53,50,57,59,0,55,52,54,54,0,54,50,3
0,4,0,68,66,44,50,49,66,64,40,53,50,57,59,0,55,52,54,54,0,54,50,61,64,31,61,47,1
0,4,15,66,64,40,53,50,57,59,0,55,52,54,54,0,54,50,61,64,31,61,47,62,64,0,64,17,3
0,4,30,57,59,0,55,52,54,54,0,54,50,61,64,31,61,47,62,64,0,64,17,17,17,15,70,67,2
0,4,45,54,54,0,54,50,61,64,31,61,47,62,64,0,64,17,17,17,15,70,67,60,11,12,27,25,1
0,5,0,61,64,31,61,47,62,64,0,64,17,17,17,15,70,67,60,11,12,27,25,65,54,48,51,49,1
0,5,15,62,64,0,64,17,17,17,15,70,67,60,11,12,27,25,65,54,48,51,49,62,65,34,66,66,1
0,5,30,17,17,15,70,67,60,11,12,27,25,65,54,48,51,49,62,65,34,66,66,71,68,37,71,75,1
0,5,45,60,11,12,27,25,65,54,48,51,49,62,65,34,66,66,71,68,37,71,75,70,67,66,64,71,1
0,6,0,65,54,48,51,49,62,65,34,66,66,71,68,37,71,75,70,67,66,64,71,69,68,28,66,66,1
0,6,15,62,65,34,66,66,71,68,37,71,75,70,67,66,64,71,69,68,28,66,66,71,68,47,68,70,2
0,6,30,71,68,37,71,75,70,67,66,64,71,69,68,28,66,66,71,68,47,68,70,69,68,57,67,66,2
0,6,45,70,67,66,64,71,69,68,28,66,66,71,68,47,68,70,69,68,57,67,66,70,68,62,66,64,3
0,7,0,69,68,28,66,66,71,68,47,68,70,69,68,57,67,66,70,68,62,66,64,70,67,69,64,60,3
0,7,15,71,68,47,68,70,69,68,57,67,66,70,68,62,66,64,70,67,69,64,60,65,63,63,54,43,3
0,7,30,69,68,57,67,66,70,68,62,66,64,70,67,69,64,60,65,63,63,54,43,38,37,56,36,33,3
0,7,45,70,68,62,66,64,70,67,69,64,60,65,63,63,54,43,38,37,56,36,33,34,30,56,27,22,3
0,8,0,70,67,69,64,60,65,63,63,54,43,38,37,56,36,33,34,30,56,27,22,35,23,57,30,24,3
0,8,15,65,63,63,54,43,38,37,56,36,33,34,30,56,27,22,35,23,57,30,24,24,21,54,27,27,3
0,8,30,38,37,56,36,33,34,30,56,27,22,35,23,57,30,24,24,21,54,27,27,26,24,57,22,22,3
0,8,45,34,30,56,27,22,35,23,57,30,24,24,21,54,27,27,26,24,57,22,22,20,27,55,24,24,3
0,9,0,35,23,57,30,24,24,21,54,27,27,26,24,57,22,22,20,27,55,24,24,22,22,52,25,22,3
0,9,15,24,21,54,27,27,26,24,57,22,22,20,27,55,24,24,22,22,52,25,22,29,31,52,21,14,3
0,9,30,26,24,57,22,22,20,27,55,24,24,22,22,52,25,22,29,31,52,21,14,54,45,55,25,21,2
0,9,45,20,27,55,24,24,22,22,52,25,22,29,31,52,21,14,54,45,55,25,21,66,56,57,39,40,2
0,10,0,22,22,52,25,22,29,31,52,21,14,54,45,55,25,21,66,56,57,39,40,66,61,59,53,52,2
0,10,15,29,31,52,21,14,54,45,55,25,21,66,56,57,39,40,66,61,59,53,52,65,61,57,58,52,2
0,10,30,54,45,55,25,21,66,56,57,39,40,66,61,59,53,52,65,61,57,58,52,67,63,59,64,60,2
0,10,45,66,56,57,39,40,66,61,59,53,52,65,61,57,58,52,67,63,59,64,60,66,63,58,64,60,2
0,11,0,66,61,59,53,52,65,61,57,58,52,67,63,59,64,60,66,63,58,64,60,69,65,61,62,59,2
0,11,15,65,61,57,58,52,67,63,59,64,60,66,63,58,64,60,69,65,61,62,59,69,64,60,65,61,2
0,11,30,67,63,59,64,60,66,63,58,64,60,69,65,61,62,59,69,64,60,65,61,69,66,57,65,60,2
0,11,45,66,63,58,64,60,69,65,61,62,59,69,64,60,65,61,69,66,57,65,60,67,63,59,64,61,2
0,12,0,69,65,61,62,59,69,64,60,65,61,69,66,57,65,60,67,63,59,64,61,67,64,52,63,61,2
0,12,15,69,64,60,65,61,69,66,57,65,60,67,63,59,64,61,67,64,52,63,61,66,63,53,63,60,2
0,12,30,69,66,57,65,60,67,63,59,64,61,67,64,52,63,61,66,63,53,63,60,65,64,51,66,64,2
0,12,45,67,63,59,64,61,67,64,52,63,61,66,63,53,63,60,65,64,51,66,64,68,64,57,64,62,2
0,13,0,67,64,52,63,61,66,63,53,63,60,65,64,51,66,64,68,64,57,64,62,67,64,57,63,59,2
0,13,15,66,63,53,63,60,65,64,51,66,64,68,64,57,64,62,67,64,57,63,59,68,65,61,64,60,2
0,13,30,65,64,51,66,64,68,64,57,64,62,67,64,57,63,59,68,65,61,64,60,70,67,57,64,62,2
0,13,45,68,64,57,64,62,67,64,57,63,59,68,65,61,64,60,70,67,57,64,62,67,64,59,64,62,2
0,14,0,67,64,57,63,59,68,65,61,64,60,70,67,57,64,62,67,64,59,64,62,69,66,61,63,63,2
0,14,15,68,65,61,64,60,70,67,57,64,62,67,64,59,64,62,69,66,61,63,63,69,65,60,66,64,2
0,14,30,70,67,57,64,62,67,64,59,64,62,69,66,61,63,63,69,65,60,66,64,68,65,58,66,62,2
0,14,45,67,64,59,64,62,69,66,61,63,63,69,65,60,66,64,68,65,58,66,62,68,65,58,64,60,2
0,15,0,69,66,61,63,63,69,65,60,66,64,68,65,58,66,62,68,65,58,64,60,66,65,63,65,60,2
0,15,15,69,65,60,66,64,68,65,58,66,62,68,65,58,64,60,66,65,63,65,60,67,67,62,64,60,2
0,15,30,68,65,58,66,62,68,65,58,64,60,66,65,63,65,60,67,67,62,64,60,69,67,61,66,63,2
0,15,45,68,65,58,64,60,66,65,63,65,60,67,67,62,64,60,69,67,61,66,63,67,66,59,63,60,2
0,16,0,66,65,63,65,60,67,67,62,64,60,69,67,61,66,63,67,66,59,63,60,67,66,61,63,61,2
0,16,15,67,67,62,64,60,69,67,61,66,63,67,66,59,63,60,67,66,61,63,61,67,66,60,64,61,2
0,16,30,69,67,61,66,63,67,66,59,63,60,67,66,61,63,61,67,66,60,64,61,66,67,58,65,63,2
0,16,45,67,66,59,63,60,67,66,61,63,61,67,66,60,64,61,66,67,58,65,63,66,64,58,64,61,2
0,17,0,67,66,61,63,61,67,66,60,64,61,66,67,58,65,63,66,64,58,64,61,69,64,56,64,61,2
0,17,15,67,66,60,64,61,66,67,58,65,63,66,64,58,64,61,69,64,56,64,61,70,64,59,64,60,2
0,17,30,66,67,58,65,63,66,64,58,64,61,69,64,56,64,61,70,64,59,64,60,69,64,60,65,61,2
0,17,45,66,64,58,64,61,69,64,56,64,61,70,64,59,64,60,69,64,60,65,61,67,63,57,65,61,2
0,18,0,69,64,56,64,61,70,64,59,64,60,69,64,60,65,61,67,63,57,65,61,67,64,55,62,62,2
0,18,15,70,64,59,64,60,69,64,60,65,61,67,63,57,65,61,67,64,55,62,62,66,64,56,60,60,2
0,18,30,69,64,60,65,61,67,63,57,65,61,67,64,55,62,62,66,64,56,60,60,69,63,56,60,63,2
0,18,45,67,63,57,65,61,67,64,55,62,62,66,64,56,60,60,69,63,56,60,63,56,49,50,52,58,2
0,19,0,67,64,55,62,62,66,64,56,60,60,69,63,56,60,63,56,49,50,52,58,39,40,45,47,58,2
0,19,15,66,64,56,60,60,69,63,56,60,63,56,49,50,52,58,39,40,45,47,58,56,48,52,51,58,2
0,19,30,69,63,56,60,63,56,49,50,52,58,39,40,45,47,58,56,48,52,51,58,69,59,57,55,61,2
0,19,45,56,49,50,52,58,39,40,45,47,58,56,48,52,51,58,69,59,57,55,61,68,63,58,58,60,2
0,20,0,39,40,45,47,58,56,48,52,51,58,69,59,57,55,61,68,63,58,58,60,69,63,59,61,63,1
0,20,15,56,48,52,51,58,69,59,57,55,61,68,63,58,58,60,69,63,59,61,63,70,64,58,61,63,2
0,20,30,69,59,57,55,61,68,63,58,58,60,69,63,59,61,63,70,64,58,61,63,67,63,57,62,65,2
0,20,45,68,63,58,58,60,69,63,59,61,63,70,64,58,61,63,67,63,57,62,65,68,64,58,64,64,2
0,21,0,69,63,59,61,63,70,64,58,61,63,67,63,57,62,65,68,64,58,64,64,67,63,60,64,64,1
0,21,15,70,64,58,61,63,67,63,57,62,65,68,64,58,64,64,67,63,60,64,64,70,65,63,65,64,1
0,21,30,67,63,57,62,65,68,64,58,64,64,67,63,60,64,64,70,65,63,65,64,69,64,59,65,66,1
0,21,45,68,64,58,64,64,67,63,60,64,64,70,65,63,65,64,69,64,59,65,66,69,64,54,64,66,2
0,22,0,67,63,60,64,64,70,65,63,65,64,69,64,59,65,66,69,64,54,64,66,70,66,58,66,65,1
0,22,15,70,65,63,65,64,69,64,59,65,66,69,64,54,64,66,70,66,58,66,65,70,65,63,66,64,1
0,22,30,69,64,59,65,66,69,64,54,64,66,70,66,58,66,65,70,65,63,66,64,72,67,65,64,67,1
0,22,45,69,64,54,64,66,70,66,58,66,65,70,65,63,66,64,72,67,65,64,67,70,67,62,65,68,1
0,23,0,70,66,58,66,65,70,65,63,66,64,72,67,65,64,67,70,67,62,65,68,69,66,58,66,67,1
0,23,15,70,65,63,66,64,72,67,65,64,67,70,67,62,65,68,69,66,58,66,67,72,66,63,68,71,1
0,23,30,72,67,65,64,67,70,67,62,65,68,69,66,58,66,67,72,66,63,68,71,71,68,71,67,68,1
0,23,45,70,67,62,65,68,69,66,58,66,67,72,66,63,68,71,71,68,71,67,68,66,63,65,65,70,2
1,0,0,69,66,58,66,67,72,66,63,68,71,71,68,71,67,68,66,63,65,65,70,68,68,62,67,67,1
1,0,15,72,66,63,68,71,71,68,71,67,68,66,63,65,65,70,68,68,62,67,67,69,68,60,68,63,1
1,0,30,71,68,71,67,68,66,63,65,65,70,68,68,62,67,67,69,68,60,68,63,72,69,65,67,66,1
1,0,45,66,63,65,65,70,68,68,62,67,67,69,68,60,68,63,72,69,65,67,66,68,68,59,65,70,1
1,1,0,68,68,62,67,67,69,68,60,68,63,72,69,65,67,66,68,68,59,65,70,71,67,36,63,66,1
1,1,15,69,68,60,68,63,72,69,65,67,66,68,68,59,65,70,71,67,36,63,66,73,69,57,71,68,3
1,1,30,72,69,65,67,66,68,68,59,65,70,71,67,36,63,66,73,69,57,71,68,68,69,24,66,67,1
1,1,45,68,68,59,65,70,71,67,36,63,66,73,69,57,71,68,68,69,24,66,67,72,70,34,13,29,2
1,2,0,71,67,36,63,66,73,69,57,71,68,68,69,24,66,67,72,70,34,13,29,30,30,35,52,69,3
1,2,15,73,69,57,71,68,68,69,24,66,67,72,70,34,13,29,30,30,35,52,69,59,54,59,62,63,2
1,2,30,68,69,24,66,67,72,70,34,13,29,30,30,35,52,69,59,54,59,62,63,63,27,0,57,37,1
1,2,45,72,70,34,13,29,30,30,35,52,69,59,54,59,62,63,63,27,0,57,37,75,55,45,61,64,2
1,3,0,30,30,35,52,69,59,54,59,62,63,63,27,0,57,37,75,55,45,61,64,77,67,56,62,72,3
1,3,15,59,54,59,62,63,63,27,0,57,37,75,55,45,61,64,77,67,56,62,72,51,63,20,58,59,3
1,3,30,63,27,0,57,37,75,55,45,61,64,77,67,56,62,72,51,63,20,58,59,0,11,55,14,14,2
1,3,45,75,55,45,61,64,77,67,56,62,72,51,63,20,58,59,0,11,55,14,14,51,54,60,54,43,2
1,4,0,77,67,56,62,72,51,63,20,58,59,0,11,55,14,14,51,54,60,54,43,69,65,66,62,50,3
1,4,15,51,63,20,58,59,0,11,55,14,14,51,54,60,54,43,69,65,66,62,50,66,59,13,13,54,2
1,4,30,0,11,55,14,14,51,54,60,54,43,69,65,66,62,50,66,59,13,13,54,67,45,43,47,14,1
1,4,45,51,54,60,54,43,69,65,66,62,50,66,59,13,13,54,67,45,43,47,14,65,65,56,66,54,3
1,5,0,69,65,66,62,50,66,59,13,13,54,67,45,43,47,14,65,65,56,66,54,26,28,11,66,67,2
1,5,15,66,59,13,13,54,67,45,43,47,14,65,65,56,66,54,26,28,11,66,67,72,62,0,60,14,1
1,5,30,67,45,43,47,14,65,65,56,66,54,26,28,11,66,67,72,62,0,60,14,77,72,58,67,56,1
1,5,45,65,65,56,66,54,26,28,11,66,67,72,62,0,60,14,77,72,58,67,56,66,72,66,66,67,1
1,6,0,26,28,11,66,67,72,62,0,60,14,77,72,58,67,56,66,72,66,66,67,69,69,57,68,66,1
1,6,15,72,62,0,60,14,77,72,58,67,56,66,72,66,66,67,69,69,57,68,66,69,64,49,67,65,1
1,6,30,77,72,58,67,56,66,72,66,66,67,69,69,57,68,66,69,64,49,67,65,71,67,54,67,67,2
1,6,45,66,72,66,66,67,69,69,57,68,66,69,64,49,67,65,71,67,54,67,67,70,68,50,67,65,2
1,7,0,69,69,57,68,66,69,64,49,67,65,71,67,54,67,67,70,68,50,67,65,69,65,59,64,61,3
1,7,15,69,64,49,67,65,71,67,54,67,67,70,68,50,67,65,69,65,59,64,61,65,61,55,59,51,3
1,7,30,71,67,54,67,67,70,68,50,67,65,69,65,59,64,61,65,61,55,59,51,41,42,57,33,29,3
1,7,45,70,68,50,67,65,69,65,59,64,61,65,61,55,59,51,41,42,57,33,29,40,37,58,23,28,3
1,8,0,69,65,59,64,61,65,61,55,59,51,41,42,57,33,29,40,37,58,23,28,34,29,57,28,28,3
1,8,15,65,61,55,59,51,41,42,57,33,29,40,37,58,23,28,34,29,57,28,28,29,26,51,23,19,3
1,8,30,41,42,57,33,29,40,37,58,23,28,34,29,57,28,28,29,26,51,23,19,25,23,49,27,34,3
1,8,45,40,37,58,23,28,34,29,57,28,28,29,26,51,23,19,25,23,49,27,34,19,21,49,22,44,3
1,9,0,34,29,57,28,28,29,26,51,23,19,25,23,49,27,34,19,21,49,22,44,26,36,53,26,30,3
1,9,15,29,26,51,23,19,25,23,49,27,34,19,21,49,22,44,26,36,53,26,30,39,35,50,30,26,2
1,9,30,25,23,49,27,34,19,21,49,22,44,26,36,53,26,30,39,35,50,30,26,56,54,54,51,42,2
1,9,45,19,21,49,22,44,26,36,53,26,30,39,35,50,30,26,56,54,54,51,42,62,63,56,61,60,2
1,10,0,26,36,53,26,30,39,35,50,30,26,56,54,54,51,42,62,63,56,61,60,62,64,54,63,59,2
1,10,15,39,35,50,30,26,56,54,54,51,42,62,63,56,61,60,62,64,54,63,59,64,65,55,61,59,2
1,10,30,56,54,54,51,42,62,63,56,61,60,62,64,54,63,59,64,65,55,61,59,64,64,56,61,63,2
1,10,45,62,63,56,61,60,62,64,54,63,59,64,65,55,61,59,64,64,56,61,63,65,68,55,62,61,2
1,11,0,62,64,54,63,59,64,65,55,61,59,64,64,56,61,63,65,68,55,62,61,64,66,55,62,60,2
1,11,15,64,65,55,61,59,64,64,56,61,63,65,68,55,62,61,64,66,55,62,60,65,65,55,62,59,2
1,11,30,64,64,56,61,63,65,68,55,62,61,64,66,55,62,60,65,65,55,62,59,65,65,57,62,61,2
1,11,45,65,68,55,62,61,64,66,55,62,60,65,65,55,62,59,65,65,57,62,61,65,64,57,60,59,2
